r,t,y,AnnualVariableOperatingCost
RE1,PHL_TRA_SHIP_AMMO,2028,0.0
RE1,PHL_TRA_SHIP_AMMO,2029,0.0
RE1,PHL_TRA_SHIP_AMMO,2030,0.0
RE1,PHL_TRA_SHIP_AMMO,2031,0.0
RE1,PHL_TRA_SHIP_AMMO,2032,0.0
RE1,PHL_TRA_SHIP_AMMO,2033,0.0
RE1,PHL_TRA_SHIP_AMMO,2034,0.0
RE1,PHL_TRA_SHIP_AMMO,2035,0.0
RE1,PHL_TRA_SHIP_AMMO,2036,0.0
RE1,PHL_TRA_SHIP_AMMO,2037,0.0
RE1,PHL_TRA_SHIP_AMMO,2038,0.0
RE1,PHL_TRA_SHIP_AMMO,2039,0.0
RE1,PHL_TRA_SHIP_AMMO,2040,0.0
RE1,PHL_TRA_SHIP_AMMO,2041,0.0
RE1,PHL_TRA_SHIP_AMMO,2042,0.0
RE1,PHL_TRA_SHIP_AMMO,2043,0.0
RE1,PHL_TRA_SHIP_AMMO,2044,0.0
RE1,PHL_TRA_SHIP_AMMO,2045,0.0
RE1,PHL_TRA_SHIP_AMMO,2046,0.0
RE1,PHL_TRA_SHIP_AMMO,2047,0.0
RE1,PHL_TRA_SHIP_AMMO,2048,0.0
RE1,PHL_TRA_SHIP_AMMO,2049,0.0
RE1,PHL_TRA_SHIP_AMMO,2050,0.0
RE1,PHL_TRA_SHIP_AMMO,2051,0.0
RE1,PHL_TRA_SHIP_AMMO,2052,0.0
RE1,PHL_TRA_SHIP_AMMO,2053,0.0
RE1,PHL_TRA_SHIP_LIQ,2020,0.0394
RE1,PHL_TRA_SHIP_LIQ,2021,0.0425
RE1,PHL_TRA_SHIP_LIQ,2022,0.0455
RE1,PHL_TRA_SHIP_LIQ,2023,0.0486
RE1,PHL_TRA_SHIP_LIQ,2024,0.0516
RE1,PHL_TRA_SHIP_LIQ,2025,0.0547
RE1,PHL_TRA_SHIP_LIQ,2026,0.0582
RE1,PHL_TRA_SHIP_LIQ,2027,0.0617
RE1,PHL_TRA_SHIP_LIQ,2028,0.0652
RE1,PHL_TRA_SHIP_LIQ,2029,0.0687
RE1,PHL_TRA_SHIP_LIQ,2030,0.0722
RE1,PHL_TRA_SHIP_LIQ,2031,0.0759
RE1,PHL_TRA_SHIP_LIQ,2032,0.0797
RE1,PHL_TRA_SHIP_LIQ,2033,0.0834
RE1,PHL_TRA_SHIP_LIQ,2034,0.0872
RE1,PHL_TRA_SHIP_LIQ,2035,0.0909
RE1,PHL_TRA_SHIP_LIQ,2036,0.095
RE1,PHL_TRA_SHIP_LIQ,2037,0.0991
RE1,PHL_TRA_SHIP_LIQ,2038,0.1032
RE1,PHL_TRA_SHIP_LIQ,2039,0.1073
RE1,PHL_TRA_SHIP_LIQ,2040,0.1114
RE1,PHL_TRA_SHIP_LIQ,2041,0.1158
RE1,PHL_TRA_SHIP_LIQ,2042,0.1203
RE1,PHL_TRA_SHIP_LIQ,2043,0.1247
RE1,PHL_TRA_SHIP_LIQ,2044,0.1291
RE1,PHL_TRA_SHIP_LIQ,2045,0.1335
RE1,PHL_TRA_SHIP_LIQ,2046,0.1382
RE1,PHL_TRA_SHIP_LIQ,2047,0.1429
RE1,PHL_TRA_SHIP_LIQ,2048,0.1476
RE1,PHL_TRA_SHIP_LIQ,2049,0.1523
RE1,PHL_TRA_SHIP_LIQ,2050,0.1571
RE1,PHL_TRA_SHIP_LIQ,2051,0.162
RE1,PHL_TRA_SHIP_LIQ,2052,0.1669
RE1,PHL_TRA_SHIP_LIQ,2053,0.1718
RE1,PHL_TRA_RAILF_H2,2020,0.0
RE1,PHL_TRA_RAILF_H2,2021,-0.0
RE1,PHL_TRA_RAILF_H2,2022,0.0
RE1,PHL_TRA_RAILF_H2,2023,0.0
RE1,PHL_TRA_RAILF_H2,2024,0.0
RE1,PHL_TRA_RAILF_H2,2025,0.0
RE1,PHL_TRA_RAILF_H2,2026,0.0
RE1,PHL_TRA_RAILF_H2,2027,0.0
RE1,PHL_TRA_RAILF_H2,2028,0.0
RE1,PHL_TRA_RAILF_H2,2029,0.0
RE1,PHL_TRA_RAILF_H2,2030,0.0
RE1,PHL_TRA_RAILF_H2,2031,0.0
RE1,PHL_TRA_RAILF_H2,2032,0.0
RE1,PHL_TRA_RAILF_H2,2033,0.0
RE1,PHL_TRA_RAILF_H2,2034,0.0
RE1,PHL_TRA_RAILF_H2,2035,0.0
RE1,PHL_TRA_RAILF_H2,2036,0.0
RE1,PHL_TRA_RAILF_H2,2037,0.0
RE1,PHL_TRA_RAILF_H2,2038,0.0
RE1,PHL_TRA_RAILF_H2,2039,-0.0
RE1,PHL_TRA_RAILF_H2,2040,0.0
RE1,PHL_TRA_RAILF_H2,2041,0.0
RE1,PHL_TRA_RAILF_H2,2042,0.0
RE1,PHL_TRA_RAILF_H2,2043,0.0
RE1,PHL_TRA_RAILF_H2,2044,0.0
RE1,PHL_TRA_RAILF_H2,2045,0.0
RE1,PHL_TRA_RAILF_H2,2046,0.0
RE1,PHL_TRA_RAILF_H2,2047,0.0
RE1,PHL_TRA_RAILF_H2,2048,0.0
RE1,PHL_TRA_RAILF_H2,2049,0.0
RE1,PHL_TRA_RAILF_H2,2050,0.0
RE1,PHL_TRA_RAILF_H2,2051,0.0
RE1,PHL_TRA_RAILF_H2,2052,0.0
RE1,PHL_TRA_RAILF_H2,2053,0.0
RE1,PHL_TRA_RAILF_LIQ,2020,0.0
RE1,PHL_TRA_RAILF_LIQ,2021,0.0
RE1,PHL_TRA_RAILF_LIQ,2022,0.0
RE1,PHL_TRA_RAILF_LIQ,2023,0.0
RE1,PHL_TRA_RAILF_LIQ,2024,0.0
RE1,PHL_TRA_RAILF_LIQ,2025,0.0
RE1,PHL_TRA_RAILF_LIQ,2026,0.0
RE1,PHL_TRA_RAILF_LIQ,2027,0.0
RE1,PHL_TRA_RAILF_LIQ,2028,0.0
RE1,PHL_TRA_RAILF_LIQ,2029,0.0
RE1,PHL_TRA_RAILF_LIQ,2030,0.0
RE1,PHL_TRA_RAILF_LIQ,2031,0.0
RE1,PHL_TRA_RAILF_LIQ,2032,0.0
RE1,PHL_TRA_RAILF_LIQ,2033,0.0
RE1,PHL_TRA_RAILF_LIQ,2034,0.0
RE1,PHL_TRA_RAILF_LIQ,2035,0.0
RE1,PHL_TRA_RAILF_LIQ,2036,0.0
RE1,PHL_TRA_RAILF_LIQ,2037,0.0
RE1,PHL_TRA_RAILF_LIQ,2038,0.0
RE1,PHL_TRA_RAILF_LIQ,2039,0.0
RE1,PHL_TRA_RAILF_LIQ,2040,0.0
RE1,PHL_TRA_RAILF_LIQ,2041,0.0
RE1,PHL_TRA_RAILF_LIQ,2042,0.0
RE1,PHL_TRA_RAILF_LIQ,2043,0.0
RE1,PHL_TRA_RAILF_LIQ,2044,0.0
RE1,PHL_TRA_RAILF_LIQ,2045,0.0
RE1,PHL_TRA_RAILF_LIQ,2046,0.0
RE1,PHL_TRA_RAILF_LIQ,2047,0.0
RE1,PHL_TRA_RAILF_LIQ,2048,0.0
RE1,PHL_TRA_RAILF_LIQ,2049,0.0
RE1,PHL_TRA_RAILF_LIQ,2050,0.0
RE1,PHL_TRA_RAILF_LIQ,2051,0.0
RE1,PHL_TRA_RAILF_LIQ,2052,0.0
RE1,PHL_TRA_RAILF_LIQ,2053,0.0
RE1,PHL_TRA_RAILF_ELE,2020,0.0
RE1,PHL_TRA_RAILF_ELE,2021,0.0
RE1,PHL_TRA_RAILF_ELE,2022,0.0
RE1,PHL_TRA_RAILF_ELE,2023,0.0
RE1,PHL_TRA_RAILF_ELE,2024,0.0
RE1,PHL_TRA_RAILF_ELE,2025,0.0
RE1,PHL_TRA_RAILF_ELE,2026,0.0
RE1,PHL_TRA_RAILF_ELE,2027,0.0
RE1,PHL_TRA_RAILF_ELE,2028,0.0
RE1,PHL_TRA_RAILF_ELE,2029,0.0
RE1,PHL_TRA_RAILF_ELE,2030,0.0
RE1,PHL_TRA_RAILF_ELE,2031,0.0
RE1,PHL_TRA_RAILF_ELE,2032,0.0
RE1,PHL_TRA_RAILF_ELE,2033,0.0
RE1,PHL_TRA_RAILF_ELE,2034,0.0
RE1,PHL_TRA_RAILF_ELE,2035,0.0
RE1,PHL_TRA_RAILF_ELE,2036,0.0
RE1,PHL_TRA_RAILF_ELE,2037,0.0
RE1,PHL_TRA_RAILF_ELE,2038,0.0
RE1,PHL_TRA_RAILF_ELE,2039,0.0
RE1,PHL_TRA_RAILF_ELE,2040,0.0
RE1,PHL_TRA_RAILF_ELE,2041,0.0
RE1,PHL_TRA_RAILF_ELE,2042,0.0
RE1,PHL_TRA_RAILF_ELE,2043,0.0
RE1,PHL_TRA_RAILF_ELE,2044,0.0
RE1,PHL_TRA_RAILF_ELE,2045,0.0
RE1,PHL_TRA_RAILF_ELE,2046,0.0
RE1,PHL_TRA_RAILF_ELE,2047,0.0
RE1,PHL_TRA_RAILF_ELE,2048,0.0
RE1,PHL_TRA_RAILF_ELE,2049,0.0
RE1,PHL_TRA_RAILF_ELE,2050,0.0
RE1,PHL_TRA_RAILF_ELE,2051,0.0
RE1,PHL_TRA_RAILF_ELE,2052,0.0
RE1,PHL_TRA_RAILF_ELE,2053,0.0
RE1,PHL_TRA_RAILP_H2,2020,0.0
RE1,PHL_TRA_RAILP_H2,2021,0.0
RE1,PHL_TRA_RAILP_H2,2022,0.0
RE1,PHL_TRA_RAILP_H2,2023,0.0
RE1,PHL_TRA_RAILP_H2,2024,0.0
RE1,PHL_TRA_RAILP_H2,2025,0.0
RE1,PHL_TRA_RAILP_H2,2026,0.0
RE1,PHL_TRA_RAILP_H2,2027,0.0
RE1,PHL_TRA_RAILP_H2,2028,0.0
RE1,PHL_TRA_RAILP_H2,2029,0.0
RE1,PHL_TRA_RAILP_H2,2030,0.0
RE1,PHL_TRA_RAILP_H2,2031,0.0
RE1,PHL_TRA_RAILP_H2,2032,0.0
RE1,PHL_TRA_RAILP_H2,2033,0.0
RE1,PHL_TRA_RAILP_H2,2034,0.0
RE1,PHL_TRA_RAILP_H2,2035,0.0
RE1,PHL_TRA_RAILP_H2,2036,0.0
RE1,PHL_TRA_RAILP_H2,2037,0.0
RE1,PHL_TRA_RAILP_H2,2038,0.0
RE1,PHL_TRA_RAILP_H2,2039,0.0
RE1,PHL_TRA_RAILP_H2,2040,0.0
RE1,PHL_TRA_RAILP_H2,2041,0.0
RE1,PHL_TRA_RAILP_H2,2042,0.0
RE1,PHL_TRA_RAILP_H2,2043,0.0
RE1,PHL_TRA_RAILP_H2,2044,0.0
RE1,PHL_TRA_RAILP_H2,2045,0.0
RE1,PHL_TRA_RAILP_H2,2046,0.0
RE1,PHL_TRA_RAILP_H2,2047,0.0
RE1,PHL_TRA_RAILP_H2,2048,0.0
RE1,PHL_TRA_RAILP_H2,2049,0.0
RE1,PHL_TRA_RAILP_H2,2050,0.0
RE1,PHL_TRA_RAILP_H2,2051,0.0
RE1,PHL_TRA_RAILP_H2,2052,0.0
RE1,PHL_TRA_RAILP_H2,2053,0.0
RE1,PHL_TRA_RAILP_LIQ,2020,0.0
RE1,PHL_TRA_RAILP_LIQ,2021,0.0
RE1,PHL_TRA_RAILP_LIQ,2022,0.0
RE1,PHL_TRA_RAILP_LIQ,2023,0.0
RE1,PHL_TRA_RAILP_LIQ,2024,0.0
RE1,PHL_TRA_RAILP_LIQ,2025,0.0
RE1,PHL_TRA_RAILP_LIQ,2026,0.0
RE1,PHL_TRA_RAILP_LIQ,2027,0.0
RE1,PHL_TRA_RAILP_LIQ,2028,0.0
RE1,PHL_TRA_RAILP_LIQ,2029,0.0
RE1,PHL_TRA_RAILP_LIQ,2030,0.0
RE1,PHL_TRA_RAILP_LIQ,2031,0.0
RE1,PHL_TRA_RAILP_LIQ,2032,0.0
RE1,PHL_TRA_RAILP_LIQ,2033,0.0
RE1,PHL_TRA_RAILP_LIQ,2034,0.0
RE1,PHL_TRA_RAILP_LIQ,2035,0.0
RE1,PHL_TRA_RAILP_LIQ,2036,0.0
RE1,PHL_TRA_RAILP_LIQ,2037,0.0
RE1,PHL_TRA_RAILP_LIQ,2038,0.0
RE1,PHL_TRA_RAILP_LIQ,2039,0.0
RE1,PHL_TRA_RAILP_LIQ,2040,0.0
RE1,PHL_TRA_RAILP_LIQ,2041,0.0
RE1,PHL_TRA_RAILP_LIQ,2042,0.0
RE1,PHL_TRA_RAILP_LIQ,2043,0.0
RE1,PHL_TRA_RAILP_LIQ,2044,0.0
RE1,PHL_TRA_RAILP_LIQ,2045,0.0
RE1,PHL_TRA_RAILP_LIQ,2046,0.0
RE1,PHL_TRA_RAILP_LIQ,2047,0.0
RE1,PHL_TRA_RAILP_LIQ,2048,0.0
RE1,PHL_TRA_RAILP_LIQ,2049,0.0
RE1,PHL_TRA_RAILP_LIQ,2050,0.0
RE1,PHL_TRA_RAILP_LIQ,2051,0.0
RE1,PHL_TRA_RAILP_LIQ,2052,0.0
RE1,PHL_TRA_RAILP_LIQ,2053,0.0
RE1,PHL_TRA_RAILP_ELE,2020,0.0
RE1,PHL_TRA_RAILP_ELE,2021,0.0
RE1,PHL_TRA_RAILP_ELE,2022,0.0
RE1,PHL_TRA_RAILP_ELE,2023,0.0
RE1,PHL_TRA_RAILP_ELE,2024,0.0
RE1,PHL_TRA_RAILP_ELE,2025,0.0
RE1,PHL_TRA_RAILP_ELE,2026,0.0
RE1,PHL_TRA_RAILP_ELE,2027,0.0
RE1,PHL_TRA_RAILP_ELE,2028,0.0
RE1,PHL_TRA_RAILP_ELE,2029,0.0
RE1,PHL_TRA_RAILP_ELE,2030,0.0
RE1,PHL_TRA_RAILP_ELE,2031,0.0
RE1,PHL_TRA_RAILP_ELE,2032,0.0
RE1,PHL_TRA_RAILP_ELE,2033,0.0
RE1,PHL_TRA_RAILP_ELE,2034,0.0
RE1,PHL_TRA_RAILP_ELE,2035,0.0
RE1,PHL_TRA_RAILP_ELE,2036,0.0
RE1,PHL_TRA_RAILP_ELE,2037,0.0
RE1,PHL_TRA_RAILP_ELE,2038,0.0
RE1,PHL_TRA_RAILP_ELE,2039,0.0
RE1,PHL_TRA_RAILP_ELE,2040,0.0
RE1,PHL_TRA_RAILP_ELE,2041,0.0
RE1,PHL_TRA_RAILP_ELE,2042,0.0
RE1,PHL_TRA_RAILP_ELE,2043,0.0
RE1,PHL_TRA_RAILP_ELE,2044,0.0
RE1,PHL_TRA_RAILP_ELE,2045,0.0
RE1,PHL_TRA_RAILP_ELE,2046,0.0
RE1,PHL_TRA_RAILP_ELE,2047,0.0
RE1,PHL_TRA_RAILP_ELE,2048,0.0
RE1,PHL_TRA_RAILP_ELE,2049,0.0
RE1,PHL_TRA_RAILP_ELE,2050,0.0
RE1,PHL_TRA_RAILP_ELE,2051,0.0
RE1,PHL_TRA_RAILP_ELE,2052,0.0
RE1,PHL_TRA_RAILP_ELE,2053,0.0
RE1,PHL_TRA_AVI_LIQ,2020,0.0001
RE1,PHL_TRA_AVI_LIQ,2021,0.0001
RE1,PHL_TRA_AVI_LIQ,2022,0.0001
RE1,PHL_TRA_AVI_LIQ,2023,0.0001
RE1,PHL_TRA_AVI_LIQ,2024,0.0001
RE1,PHL_TRA_AVI_LIQ,2025,0.0001
RE1,PHL_TRA_AVI_LIQ,2026,0.0001
RE1,PHL_TRA_AVI_LIQ,2027,0.0001
RE1,PHL_TRA_AVI_LIQ,2028,0.0001
RE1,PHL_TRA_AVI_LIQ,2029,0.0001
RE1,PHL_TRA_AVI_LIQ,2030,0.0001
RE1,PHL_TRA_AVI_LIQ,2031,0.0001
RE1,PHL_TRA_AVI_LIQ,2032,0.0001
RE1,PHL_TRA_AVI_LIQ,2033,0.0001
RE1,PHL_TRA_AVI_LIQ,2034,0.0001
RE1,PHL_TRA_AVI_LIQ,2035,0.0001
RE1,PHL_TRA_AVI_LIQ,2036,0.0002
RE1,PHL_TRA_AVI_LIQ,2037,0.0002
RE1,PHL_TRA_AVI_LIQ,2038,0.0002
RE1,PHL_TRA_AVI_LIQ,2039,0.0002
RE1,PHL_TRA_AVI_LIQ,2040,0.0002
RE1,PHL_TRA_AVI_LIQ,2041,0.0002
RE1,PHL_TRA_AVI_LIQ,2042,0.0002
RE1,PHL_TRA_AVI_LIQ,2043,0.0002
RE1,PHL_TRA_AVI_LIQ,2044,0.0002
RE1,PHL_TRA_AVI_LIQ,2045,0.0003
RE1,PHL_TRA_AVI_LIQ,2046,0.0003
RE1,PHL_TRA_AVI_LIQ,2047,0.0003
RE1,PHL_TRA_AVI_LIQ,2048,0.0003
RE1,PHL_TRA_AVI_LIQ,2049,0.0003
RE1,PHL_TRA_AVI_LIQ,2050,0.0003
RE1,PHL_TRA_AVI_LIQ,2051,0.0004
RE1,PHL_TRA_AVI_LIQ,2052,0.0004
RE1,PHL_TRA_AVI_LIQ,2053,0.0004
RE1,PHL_TRA_TRUL_ELE,2020,0.0
RE1,PHL_TRA_TRUL_ELE,2021,0.0
RE1,PHL_TRA_TRUL_ELE,2022,0.0
RE1,PHL_TRA_TRUL_ELE,2023,0.0
RE1,PHL_TRA_TRUL_ELE,2024,0.0
RE1,PHL_TRA_TRUL_ELE,2025,0.0
RE1,PHL_TRA_TRUL_ELE,2026,0.0
RE1,PHL_TRA_TRUL_ELE,2027,0.0
RE1,PHL_TRA_TRUL_ELE,2028,0.0
RE1,PHL_TRA_TRUL_ELE,2029,0.0
RE1,PHL_TRA_TRUL_ELE,2030,0.0
RE1,PHL_TRA_TRUL_ELE,2031,0.0
RE1,PHL_TRA_TRUL_ELE,2032,0.0
RE1,PHL_TRA_TRUL_ELE,2033,0.0
RE1,PHL_TRA_TRUL_ELE,2034,0.0
RE1,PHL_TRA_TRUL_ELE,2035,0.0
RE1,PHL_TRA_TRUL_ELE,2036,0.0
RE1,PHL_TRA_TRUL_ELE,2037,0.0
RE1,PHL_TRA_TRUL_ELE,2038,0.0
RE1,PHL_TRA_TRUL_ELE,2039,0.0
RE1,PHL_TRA_TRUL_ELE,2040,0.0
RE1,PHL_TRA_TRUL_ELE,2041,0.0
RE1,PHL_TRA_TRUL_ELE,2042,0.0
RE1,PHL_TRA_TRUL_ELE,2043,0.0
RE1,PHL_TRA_TRUL_ELE,2044,0.0
RE1,PHL_TRA_TRUL_ELE,2045,0.0
RE1,PHL_TRA_TRUL_ELE,2046,0.0
RE1,PHL_TRA_TRUL_ELE,2047,0.0
RE1,PHL_TRA_TRUL_ELE,2048,0.0
RE1,PHL_TRA_TRUL_ELE,2049,0.0
RE1,PHL_TRA_TRUL_ELE,2050,0.0
RE1,PHL_TRA_TRUL_ELE,2051,0.0
RE1,PHL_TRA_TRUL_ELE,2052,0.0
RE1,PHL_TRA_TRUL_ELE,2053,0.0
RE1,PHL_TRA_TRUL_PHEV,2020,0.0
RE1,PHL_TRA_TRUL_PHEV,2021,0.0
RE1,PHL_TRA_TRUL_PHEV,2022,0.0
RE1,PHL_TRA_TRUL_PHEV,2023,0.0
RE1,PHL_TRA_TRUL_PHEV,2024,0.0
RE1,PHL_TRA_TRUL_PHEV,2025,0.0
RE1,PHL_TRA_TRUL_PHEV,2026,0.0
RE1,PHL_TRA_TRUL_PHEV,2027,0.0
RE1,PHL_TRA_TRUL_PHEV,2028,0.0
RE1,PHL_TRA_TRUL_PHEV,2029,0.0
RE1,PHL_TRA_TRUL_PHEV,2030,0.0
RE1,PHL_TRA_TRUL_PHEV,2031,0.0
RE1,PHL_TRA_TRUL_PHEV,2032,0.0
RE1,PHL_TRA_TRUL_PHEV,2033,0.0
RE1,PHL_TRA_TRUL_PHEV,2034,0.0
RE1,PHL_TRA_TRUL_PHEV,2035,0.0
RE1,PHL_TRA_TRUL_PHEV,2036,0.0
RE1,PHL_TRA_TRUL_PHEV,2037,0.0
RE1,PHL_TRA_TRUL_PHEV,2038,0.0
RE1,PHL_TRA_TRUL_PHEV,2039,0.0
RE1,PHL_TRA_TRUL_PHEV,2040,0.0
RE1,PHL_TRA_TRUL_PHEV,2041,0.0
RE1,PHL_TRA_TRUL_PHEV,2042,0.0
RE1,PHL_TRA_TRUL_PHEV,2043,0.0
RE1,PHL_TRA_TRUL_PHEV,2044,0.0
RE1,PHL_TRA_TRUL_PHEV,2045,0.0
RE1,PHL_TRA_TRUL_PHEV,2046,0.0
RE1,PHL_TRA_TRUL_PHEV,2047,0.0
RE1,PHL_TRA_TRUL_PHEV,2048,0.0
RE1,PHL_TRA_TRUL_PHEV,2049,0.0
RE1,PHL_TRA_TRUL_PHEV,2050,0.0
RE1,PHL_TRA_TRUL_PHEV,2051,0.0
RE1,PHL_TRA_TRUL_PHEV,2052,0.0
RE1,PHL_TRA_TRUL_PHEV,2053,0.0
RE1,PHL_TRA_TRUL_LIQ,2020,0.0022
RE1,PHL_TRA_TRUL_LIQ,2021,0.0024
RE1,PHL_TRA_TRUL_LIQ,2022,0.0025
RE1,PHL_TRA_TRUL_LIQ,2023,0.0026
RE1,PHL_TRA_TRUL_LIQ,2024,0.0028
RE1,PHL_TRA_TRUL_LIQ,2025,0.0029
RE1,PHL_TRA_TRUL_LIQ,2026,0.003
RE1,PHL_TRA_TRUL_LIQ,2027,0.0032
RE1,PHL_TRA_TRUL_LIQ,2028,0.0034
RE1,PHL_TRA_TRUL_LIQ,2029,0.0035
RE1,PHL_TRA_TRUL_LIQ,2030,0.0037
RE1,PHL_TRA_TRUL_LIQ,2031,0.0039
RE1,PHL_TRA_TRUL_LIQ,2032,0.0041
RE1,PHL_TRA_TRUL_LIQ,2033,0.0043
RE1,PHL_TRA_TRUL_LIQ,2034,0.0045
RE1,PHL_TRA_TRUL_LIQ,2035,0.0047
RE1,PHL_TRA_TRUL_LIQ,2036,0.0049
RE1,PHL_TRA_TRUL_LIQ,2037,0.0051
RE1,PHL_TRA_TRUL_LIQ,2038,0.0054
RE1,PHL_TRA_TRUL_LIQ,2039,0.0056
RE1,PHL_TRA_TRUL_LIQ,2040,0.0058
RE1,PHL_TRA_TRUL_LIQ,2041,0.0061
RE1,PHL_TRA_TRUL_LIQ,2042,0.0064
RE1,PHL_TRA_TRUL_LIQ,2043,0.0066
RE1,PHL_TRA_TRUL_LIQ,2044,0.0069
RE1,PHL_TRA_TRUL_LIQ,2045,0.0072
RE1,PHL_TRA_TRUL_LIQ,2046,0.0075
RE1,PHL_TRA_TRUL_LIQ,2047,0.0078
RE1,PHL_TRA_TRUL_LIQ,2048,0.0081
RE1,PHL_TRA_TRUL_LIQ,2049,0.0084
RE1,PHL_TRA_TRUL_LIQ,2050,0.0087
RE1,PHL_TRA_TRUL_LIQ,2051,0.009
RE1,PHL_TRA_TRUL_LIQ,2052,0.0093
RE1,PHL_TRA_TRUL_LIQ,2053,0.0096
RE1,PHL_TRA_TRUL_NG,2020,0.0
RE1,PHL_TRA_TRUL_NG,2021,0.0
RE1,PHL_TRA_TRUL_NG,2022,0.0
RE1,PHL_TRA_TRUL_NG,2023,0.0
RE1,PHL_TRA_TRUL_NG,2024,0.0
RE1,PHL_TRA_TRUL_NG,2025,0.0
RE1,PHL_TRA_TRUL_NG,2026,0.0
RE1,PHL_TRA_TRUL_NG,2027,0.0
RE1,PHL_TRA_TRUL_NG,2028,0.0
RE1,PHL_TRA_TRUL_NG,2029,0.0
RE1,PHL_TRA_TRUL_NG,2030,0.0
RE1,PHL_TRA_TRUL_NG,2031,0.0
RE1,PHL_TRA_TRUL_NG,2032,0.0
RE1,PHL_TRA_TRUL_NG,2033,0.0
RE1,PHL_TRA_TRUL_NG,2034,0.0
RE1,PHL_TRA_TRUL_NG,2035,0.0
RE1,PHL_TRA_TRUL_NG,2036,0.0
RE1,PHL_TRA_TRUL_NG,2037,0.0
RE1,PHL_TRA_TRUL_NG,2038,0.0
RE1,PHL_TRA_TRUL_NG,2039,0.0
RE1,PHL_TRA_TRUL_NG,2040,0.0
RE1,PHL_TRA_TRUL_NG,2041,0.0
RE1,PHL_TRA_TRUL_NG,2042,0.0
RE1,PHL_TRA_TRUL_NG,2043,0.0
RE1,PHL_TRA_TRUL_NG,2044,0.0
RE1,PHL_TRA_TRUL_NG,2045,0.0
RE1,PHL_TRA_TRUL_NG,2046,0.0
RE1,PHL_TRA_TRUL_NG,2047,0.0
RE1,PHL_TRA_TRUL_NG,2048,0.0
RE1,PHL_TRA_TRUL_NG,2049,0.0
RE1,PHL_TRA_TRUL_NG,2050,0.0
RE1,PHL_TRA_TRUL_NG,2051,0.0
RE1,PHL_TRA_TRUL_NG,2052,0.0
RE1,PHL_TRA_TRUL_NG,2053,0.0
RE1,PHL_TRA_TRUL_H2,2020,0.0
RE1,PHL_TRA_TRUL_H2,2021,0.0
RE1,PHL_TRA_TRUL_H2,2022,0.0
RE1,PHL_TRA_TRUL_H2,2023,0.0
RE1,PHL_TRA_TRUL_H2,2024,0.0
RE1,PHL_TRA_TRUL_H2,2025,0.0
RE1,PHL_TRA_TRUL_H2,2026,0.0
RE1,PHL_TRA_TRUL_H2,2027,0.0
RE1,PHL_TRA_TRUL_H2,2028,0.0
RE1,PHL_TRA_TRUL_H2,2029,0.0
RE1,PHL_TRA_TRUL_H2,2030,0.0
RE1,PHL_TRA_TRUL_H2,2031,0.0
RE1,PHL_TRA_TRUL_H2,2032,0.0
RE1,PHL_TRA_TRUL_H2,2033,0.0
RE1,PHL_TRA_TRUL_H2,2034,0.0
RE1,PHL_TRA_TRUL_H2,2035,0.0
RE1,PHL_TRA_TRUL_H2,2036,0.0
RE1,PHL_TRA_TRUL_H2,2037,0.0
RE1,PHL_TRA_TRUL_H2,2038,0.0
RE1,PHL_TRA_TRUL_H2,2039,0.0
RE1,PHL_TRA_TRUL_H2,2040,0.0
RE1,PHL_TRA_TRUL_H2,2041,0.0
RE1,PHL_TRA_TRUL_H2,2042,0.0
RE1,PHL_TRA_TRUL_H2,2043,0.0
RE1,PHL_TRA_TRUL_H2,2044,0.0
RE1,PHL_TRA_TRUL_H2,2045,0.0
RE1,PHL_TRA_TRUL_H2,2046,0.0
RE1,PHL_TRA_TRUL_H2,2047,0.0
RE1,PHL_TRA_TRUL_H2,2048,0.0
RE1,PHL_TRA_TRUL_H2,2049,0.0
RE1,PHL_TRA_TRUL_H2,2050,0.0
RE1,PHL_TRA_TRUL_H2,2051,0.0
RE1,PHL_TRA_TRUL_H2,2052,0.0
RE1,PHL_TRA_TRUL_H2,2053,0.0
RE1,PHL_TRA_TRUH_H2,2020,0.0
RE1,PHL_TRA_TRUH_H2,2021,0.0
RE1,PHL_TRA_TRUH_H2,2022,0.0
RE1,PHL_TRA_TRUH_H2,2023,0.0
RE1,PHL_TRA_TRUH_H2,2024,0.0
RE1,PHL_TRA_TRUH_H2,2025,0.0
RE1,PHL_TRA_TRUH_H2,2026,0.0
RE1,PHL_TRA_TRUH_H2,2027,0.0
RE1,PHL_TRA_TRUH_H2,2028,0.0
RE1,PHL_TRA_TRUH_H2,2029,0.0
RE1,PHL_TRA_TRUH_H2,2030,0.0
RE1,PHL_TRA_TRUH_H2,2031,0.0
RE1,PHL_TRA_TRUH_H2,2032,0.0
RE1,PHL_TRA_TRUH_H2,2033,0.0
RE1,PHL_TRA_TRUH_H2,2034,0.0
RE1,PHL_TRA_TRUH_H2,2035,0.0
RE1,PHL_TRA_TRUH_H2,2036,0.0
RE1,PHL_TRA_TRUH_H2,2037,0.0
RE1,PHL_TRA_TRUH_H2,2038,0.0
RE1,PHL_TRA_TRUH_H2,2039,0.0
RE1,PHL_TRA_TRUH_H2,2040,0.0
RE1,PHL_TRA_TRUH_H2,2041,0.0
RE1,PHL_TRA_TRUH_H2,2042,0.0
RE1,PHL_TRA_TRUH_H2,2043,0.0
RE1,PHL_TRA_TRUH_H2,2044,0.0
RE1,PHL_TRA_TRUH_H2,2045,0.0
